Date,Open,High,Low,Close,Volume_BTC,Volume_Currency,Weighted_Price
30-07-2016,654.88,657.5,652.19,654.67,719.1598255,470912.1444,654.8087472
31-07-2016,654.02,654.71,614.97,623.83,4933.61939,3125805.151,633.5724149
01-08-2016,622.5,630,603.63,606.35,5512.821374,3399251.951,616.6083972
02-08-2016,606.84,613.03,465.28,540,22142.66734,12122476.93,547.4713928
03-08-2016,540,572.34,521,563.42,15453.58616,8476073.711,548.485874
04-08-2016,563.99,583.97,552,576.13,8499.836928,4849529.138,570.5437856
05-08-2016,578.14,578.2,562,572.5,4811.235839,2744096.468,570.351685
06-08-2016,572.98,592,562.56,589.48,6021.308789,3470953.449,576.4450174
07-08-2016,589.47,598.82,582.12,592.47,2910.309906,1720291.73,591.1025923
08-08-2016,592.47,594,583.58,591.88,3181.852509,1876919.922,589.8827546
09-08-2016,591.85,591.85,579.43,582.75,3174.705988,1856560.616,584.7976546
10-08-2016,582.71,603,580.01,590.27,5217.759056,3093831.604,592.9425968
11-08-2016,590.46,597.78,585.22,585.22,2543.684011,1504308.956,591.3898698
12-08-2016,585.25,591.19,580.47,585.91,2177.378644,1276363.863,586.1928821
13-08-2016,585.34,589.98,581.71,583.52,962.3022989,563625.0803,585.704805
14-08-2016,583.54,583.92,556.24,568.76,4812.888627,2748170.074,571.0022166
15-08-2016,568.76,573.69,554.9,565.55,4633.745585,2618493.486,565.0921999
16-08-2016,564.2,579.8,563,574.99,4837.188719,2766616.06,571.9470999
17-08-2016,574.95,577.86,566.02,570.91,4108.597651,2348397.528,571.5812858
18-08-2016,570.91,575.87,568.79,571.49,3967.284125,2271526.865,572.564705
19-08-2016,571.51,574.86,552.3,572.91,4652.005215,2653115.881,570.3166181
20-08-2016,572.98,581.02,568.52,577.88,2431.786844,1399905.469,575.6694803
21-08-2016,577.7,583.99,576.01,577.55,1139.762243,659564.9555,578.6864407
22-08-2016,577.55,585.95,572.5,582.78,5086.062566,2950211.774,580.0580971
23-08-2016,582.78,584.99,576,580.23,4182.045899,2429199.908,580.8639997
24-08-2016,580.27,582.1,575.4,577.58,2991.014608,1731521.177,578.9076298
25-08-2016,577.65,578.75,571.16,575.71,4231.40701,2432466.899,574.8600626
26-08-2016,575.75,582.46,574.1,578.78,3300.297743,1906954.635,577.8129076
27-08-2016,577.92,579.09,564.81,568.31,2702.580362,1540115.458,569.8685151
28-08-2016,567.51,573.34,566.8,573.2,1034.0767,589949.3149,570.5082758
29-08-2016,573.2,575,568.6,571.5,2333.008917,1337424.145,573.26148
30-08-2016,570.74,576.5,568.55,575.91,4439.354205,2549324.677,574.2557496
31-08-2016,575.88,576.49,568.4,570.75,3917.825207,2238453.983,571.3511617
01-09-2016,570.75,572.86,566.86,571.05,2833.21049,1614962.023,570.0113101
02-09-2016,571.05,574.2,567.03,572,2996.654675,1711339.746,571.0834018
03-09-2016,572,598.64,569.01,595.01,4645.77734,2709470.377,583.2114151
04-09-2016,596.25,609.05,590.88,603.72,3951.198791,2374456.189,600.9457672
05-09-2016,605.72,607.31,592.46,603.48,3838.175588,2307087.137,601.0895241
06-09-2016,604.98,609.74,601,608.16,4038.337546,2447636.438,606.1000128
07-09-2016,608.93,615.92,604.7,615.16,4502.710727,2749975.139,610.737688
08-09-2016,614.44,628.98,611.66,625.67,4354.952516,2710494.376,622.3935544
09-09-2016,625.67,627.49,612.93,622.01,3274.075651,2031926.21,620.6106475
10-09-2016,622.01,625,618.67,621.65,1527.837535,950617.0597,622.1977389
11-09-2016,621.65,628.99,594.63,606.32,5336.951572,3240280.334,607.1406665
12-09-2016,604.08,609.15,602,608.04,3512.282371,2126936.02,605.5709069
13-09-2016,606.4,609.61,603.28,607.46,3471.527175,2106487.11,606.789751
14-09-2016,607.45,610.69,605.98,608.5,2895.460452,1761472.096,608.3564688
15-09-2016,608.5,608.99,602.3,606.71,3085.666948,1870525.591,606.1981486
16-09-2016,606.65,608.99,603.5,605.69,2612.880076,1585218.431,606.6939105
17-09-2016,607.04,607.59,601.1,604.1,1117.487077,674972.5845,604.0092979
18-09-2016,602.93,609.06,601.97,608,1307.055113,792167.9935,606.0708425
19-09-2016,608,609.5,603,608.72,2476.590397,1504205.844,607.3696505
20-09-2016,608.73,608.88,600.94,600.94,2680.447606,1625919.568,606.5850958
21-09-2016,600.85,601.01,592.1,595.46,3671.191913,2184063.913,594.9195698
22-09-2016,595.46,596.42,592.5,595.41,2421.454826,1440643.025,594.9493709
23-09-2016,595.42,602.9,593,601.42,4007.882759,2394294.732,597.3964001
24-09-2016,600.47,603.59,597.76,599.33,1140.233038,685185.0829,600.9167075
25-09-2016,600.05,601.99,596,598.98,1086.835799,650928.9147,598.9211209
26-09-2016,598.95,607.27,596.1,606.47,4056.393716,2444753.794,602.691446
27-09-2016,606.7,608.37,600.02,604.26,3055.81637,1846161.505,604.1467422
28-09-2016,605.07,605.3,601.41,603.95,2202.749628,1329117.198,603.3900454
29-09-2016,603.93,605.99,601,605.6,2718.019193,1641055.437,603.7688922
30-09-2016,605.59,608.39,603.15,608.23,2633.444893,1593409.041,605.0664075
01-10-2016,608.23,614.28,608.23,612.98,1458.843745,892033.6636,611.4662154
02-10-2016,612.98,613,605,608.6,1407.059293,856141.6519,608.4616736
03-10-2016,608.6,612.98,606.6,611.16,2245.892347,1370270.015,610.1227503
04-10-2016,612.84,612.84,604.99,607.19,2955.423838,1795599.847,607.5608593
05-10-2016,607.19,612,605.76,608.49,2410.926114,1469331.478,609.4469132
06-10-2016,608.01,610.5,607.09,610.25,2039.820357,1242954.859,609.3452566
07-10-2016,610.25,616.34,607.52,614.88,4033.821854,2468265.954,611.8926525
08-10-2016,614.88,616.99,612.5,614.34,888.6600211,546015.4103,614.4255366
09-10-2016,614.34,614.98,610,613.06,1174.261139,719904.6568,613.070324
10-10-2016,612.12,616.47,612.12,616,2295.523028,1410892.887,614.6280695
11-10-2016,616.37,639,614.56,639,8087.319337,5100218.348,630.6438679
12-10-2016,638.3,640,628.76,634.5,2658.527768,1690227.114,635.7756103
13-10-2016,634.5,636,630,634.02,2381.50068,1510988.669,634.4691319
14-10-2016,635.16,639.99,630.45,638.2,3154.82335,2003219.142,634.9703042
15-10-2016,638.2,642,635.25,635.96,1421.853611,908251.5429,638.7799251
16-10-2016,635.26,641.4,635.18,638.97,1289.537246,823539.5479,638.6318429
17-10-2016,638.97,639.99,632.1,636.91,3958.036534,2516207.279,635.7210847
18-10-2016,636.96,637.8,631.52,635.95,2731.17635,1735476.558,635.4318929
19-10-2016,635.95,638.04,624.13,627.98,4472.899984,2824080.052,631.3756316
20-10-2016,627.84,630.22,625,628.89,2040.009875,1280448.677,627.6678821
21-10-2016,628.05,632.36,627.5,629,3050.509329,1919969.054,629.3929461
22-10-2016,628.99,656,628.57,654.52,4351.619478,2812594.617,646.3328494
23-10-2016,654.52,656,647.51,648.74,2535.010193,1651700.192,651.5556415
24-10-2016,648.71,652.25,640,648.6,4679.001414,3027622.026,647.0658497
25-10-2016,649.03,657.58,643,651.97,6106.916179,3982507.667,652.1307236
26-10-2016,651.97,677,651.69,675.11,6716.231463,4466380.411,665.0128774
27-10-2016,674.63,685.89,665.59,684.71,4545.436208,3090089.929,679.822527
28-10-2016,684.68,687.23,677.05,685.91,3574.075468,2446577.64,684.5344094
29-10-2016,685.91,717.99,684.89,711.13,4034.884008,2839203.571,703.6642355
30-10-2016,711.1,711.78,691.49,697.23,3752.525372,2630802.802,701.0752869
31-10-2016,697.1,706.97,683.6,697.01,4655.892512,3246833.127,697.3599839
01-11-2016,697.04,737,695.38,726.6,6570.018854,4746887.118,722.5073814
02-11-2016,726.6,742,717.32,742,4320.531719,3133467.191,725.2503614
03-11-2016,742,745.19,670.32,685.22,12102.24273,8620853.875,712.3352313
04-11-2016,684.84,707.67,681,702.7,5345.679215,3725359.648,696.8917323
05-11-2016,702.95,707.34,694.71,703.46,1918.311511,1346262.965,701.7958018
06-11-2016,703.33,714.36,697.92,709.93,2292.863523,1620784.561,706.8822652
07-11-2016,709.92,709.92,698.26,702.86,3020.872403,2123754.479,703.026873
08-11-2016,702.86,712.92,701.02,709.31,5526.474593,3905868.363,706.7558707
09-11-2016,708.17,740.86,705.45,721.5,9726.251234,7081641.534,728.0956829
10-11-2016,721.5,722,707,714.47,4996.452564,3570538.744,714.6147588
11-11-2016,714.48,720.94,712.24,716.39,3328.330762,2382869.96,715.9354434
12-11-2016,716.39,716.39,701,702.28,2811.55107,1988237.321,707.1674216
13-11-2016,701.17,702.89,683.23,700.38,6023.549022,4174451.236,693.0218747
14-11-2016,700.38,705.89,697.14,703.82,7566.58051,5302237.186,700.7441709
15-11-2016,704.98,716.54,703.05,711.06,5668.939949,4030616.401,711.0000172
16-11-2016,711.07,742.87,708.44,739.71,11585.04542,8443845.515,728.8573511
17-11-2016,739.71,749.98,732.22,735.24,6681.431515,4971520.495,744.0801396
18-11-2016,736,752.95,731.31,748.98,4271.041463,3180459.441,744.6566531
19-11-2016,748.98,755.07,742.63,750.75,1965.436523,1470296.812,748.0764682
20-11-2016,750.09,753.82,714,727.09,5525.959611,4046316.482,732.2377952
21-11-2016,727.09,739.2,727.03,736.76,4017.577625,2948982.133,734.0199515
22-11-2016,736.92,750,730.27,749.22,5034.704085,3735123.752,741.8755282
23-11-2016,749.13,749.98,729.92,740.18,4462.778715,3298351.609,739.0802501
24-11-2016,740.18,741.15,729,735.63,4039.815354,2967466.386,734.5549552
25-11-2016,735.63,737.07,728,737.07,3356.089031,2459029.198,732.7067832
26-11-2016,736.96,737.56,722.3,729.91,2314.576621,1685262.297,728.1082341
27-11-2016,729.91,732,722.44,727.32,3447.869476,2508288.048,727.4892702
28-11-2016,727.32,732.44,724.1,729.54,4741.115192,3457223.004,729.2003808
29-11-2016,730.99,733.29,721,730.76,5406.900353,3944721.684,729.5717372
30-11-2016,730.72,744.49,727,742.06,6249.618523,4608044.88,737.3321848
01-12-2016,742.06,754.98,740.18,751.54,6124.501859,4590130.149,749.4699575
02-12-2016,751.55,778.07,750.77,769.99,8098.575325,6209209.262,766.7038971
03-12-2016,770.91,770.99,752.41,760.75,2772.661248,2114389.558,762.5848847
04-12-2016,762.97,762.97,752.41,762,3215.684818,2440424.843,758.9129474
05-12-2016,762,762.09,743,750.24,5567.772857,4175776.968,749.9905393
06-12-2016,749.51,759.9,747.99,758.98,6763.738525,5108421.859,755.2660175
07-12-2016,758.97,769.61,751.78,763.99,4809.707776,3665122.078,762.0259376
08-12-2016,764.05,772.01,762.29,766.84,4892.939255,3758555.432,768.1590218
09-12-2016,766.84,773.99,766.29,769.57,2868.416569,2209620.288,770.3275431
10-12-2016,769.57,774.12,768.11,772.28,2200.708128,1700155.015,772.549069
11-12-2016,772.28,772.28,764.01,768.97,1421.130417,1090977.425,767.6828328
12-12-2016,768.97,779,768.96,776.9,2805.191332,2174538.228,775.1835688
13-12-2016,777,793.27,765.1,775.35,4918.814007,3828369.081,778.3114132
14-12-2016,775.75,781,770.74,777.09,2333.380395,1812395.335,776.725192
15-12-2016,777.03,779.08,771,775.89,3039.822327,2360816.753,776.6298483
16-12-2016,776.3,782.46,771.24,781.32,3475.771132,2706428.282,778.6554923
17-12-2016,781.32,790.88,780.36,788.52,2389.761881,1878367.311,786.0060563
18-12-2016,788.3,790.99,780,788.67,2519.243749,1983165.366,787.2066235
19-12-2016,788.34,794.39,787.01,791,3917.870275,3100648.864,791.4118247
20-12-2016,791.03,803,787.1,798.65,4118.693505,3267705.401,793.3839694
21-12-2016,798.83,834.97,796.82,832.75,9391.364961,7667888.811,816.4828907
22-12-2016,832.02,875,827.29,859.96,12070.35326,10331509.73,855.9409576
23-12-2016,858.94,920,858.93,914,16526.6288,14837057.96,897.7667585
24-12-2016,914.48,918.5,878.89,892.61,6026.454704,5425021.88,900.2012205
25-12-2016,892.61,894.97,859,890.67,4658.236422,4071449.161,874.0323145
26-12-2016,890.65,905.18,888,897.1,3467.546228,3117208.418,898.9666506
27-12-2016,897.82,936.42,891,930.34,7225.773117,6665199.068,922.4201978
28-12-2016,930.34,976.48,929.49,976.47,12285.11131,11744311.24,955.9792288
29-12-2016,976.48,980.74,950,969.58,7858.456854,7599251.052,967.0156868
30-12-2016,969.99,970,931,959.54,10755.03649,10228764.24,951.0673666
31-12-2016,959.54,966.37,944.11,966.3,4162.921299,3978648.148,955.7346541
01-01-2017,966.34,1005,960.53,997.75,6850.593309,6764742.055,987.4680558
02-01-2017,997.75,1032,990.01,1012.54,8167.38103,8273576.985,1013.002449
03-01-2017,1011.44,1039,999.99,1035.24,9089.658025,9276500.306,1020.55548
04-01-2017,1035.51,1139.89,1028.56,1114.92,21562.45697,23469644.96,1088.449475
05-01-2017,1114.38,1136.72,885.41,1004.74,36018.86112,36211399.53,1005.345488
06-01-2017,1004.73,1026.99,871,893.89,27916.7031,25523261.28,914.2648825
07-01-2017,894.02,907.05,812.28,906.2,20401.11359,17624310.02,863.889608
08-01-2017,906.2,941.81,881.3,909.75,8937.492708,8168170.348,913.9219035
09-01-2017,909.8,912.87,875,896.23,8716.182941,7780059.063,892.5993311
10-01-2017,896.09,912.47,889.41,905.05,8535.521688,7704271.2,902.6128082
11-01-2017,905.24,918.4,755,778.62,35893.76837,29459968.9,820.7544162
12-01-2017,778.7,832.99,751.34,807.47,17400.14155,13632251.44,783.4563529
13-01-2017,807.51,831.4,775,825.86,11409.52033,9224729.89,808.5116309
14-01-2017,825.98,837.76,810,818.27,6614.718992,5470214.992,826.9761722
15-01-2017,819.52,823.45,808,821.86,4231.463903,3455365.871,816.5887622
16-01-2017,821.86,835,818.09,831.81,6166.043977,5107031.212,828.2508576
17-01-2017,831.76,908.5,827,905.99,12264.16938,10775497.86,878.6161971
18-01-2017,905.95,915.99,851.74,887.7,11181.89888,9830117.654,879.1098686
19-01-2017,887.69,910,878.89,901.01,11094.6033,9929647.201,894.9979494
20-01-2017,902.23,902.43,880,895.8,6618.627764,5915865.487,893.8205467
21-01-2017,895.81,928,895,921.98,5865.632031,5373391.084,916.0804933
22-01-2017,921.98,937.74,886.76,923.76,7166.665479,6569177.192,916.6295276
23-01-2017,923.75,927.57,913.21,913.52,3514.741429,3234454.303,920.2538418
24-01-2017,913.15,923,881.48,885.47,9405.046565,8495975.458,903.3422003
25-01-2017,885.47,904.01,884.5,893.43,5291.554742,4725942.373,893.1103623
26-01-2017,893.25,919.49,892.86,914.83,5164.89702,4688102.253,907.685523
27-01-2017,914.95,924.88,908.01,918.02,4830.535162,4433746.381,917.8582149
28-01-2017,918.02,920.99,913.08,918.6,1175.86353,1078884.522,917.5252866
29-01-2017,918.6,919.99,910.45,912.01,1349.0148,1234746.082,915.2946887
30-01-2017,913.12,923,910,919.99,3121.187544,2865063.727,917.9402668
31-01-2017,919.99,970,917.5,963.99,9507.101832,9024041.55,949.1895332
01-02-2017,963.99,986.96,962,983.67,6954.399472,6748543.967,970.3992408
02-02-2017,983.79,1011.65,973.12,1009.17,8269.680536,8222686.79,994.3173444
03-02-2017,1009.15,1022.64,987.01,1016.99,10928.02422,11029881.3,1009.320723
04-02-2017,1015.06,1044.23,1004,1033.18,5752.28734,5884560.603,1022.994898
05-02-2017,1033.72,1034.6,1004.7,1011.07,4348.17045,4417546.506,1015.955229
06-02-2017,1010.03,1031.94,1005.1,1023.99,5080.848355,5188721.523,1021.23133
07-02-2017,1024,1056.25,1021.3,1052.48,5372.132625,5605838.107,1043.503297
08-02-2017,1052.48,1070,1025,1050.4,9633.264652,10072826.84,1045.629618
09-02-2017,1051.73,1074.69,913.73,986,25150.07016,25064862.06,996.6120134
10-02-2017,985.71,1010.68,950,996.08,10731.29007,10491584.37,977.6629187
11-02-2017,995.49,1020,987.62,1012.4,4472.512617,4509154.726,1008.192735
12-02-2017,1011.01,1011.97,991.98,1000.73,2683.997358,2690265.37,1002.335327
13-02-2017,1000.73,1007.89,975.1,1000.79,4547.260369,4522130.78,994.473686
14-02-2017,1000.74,1019,987.97,1008.88,6761.108063,6806110.342,1006.656051
15-02-2017,1008.88,1013.8,1000.97,1011.53,3095.66,3123812.215,1009.094091
16-02-2017,1011.53,1043.21,1010.75,1032.7,5996.10413,6170238.859,1029.041312
17-02-2017,1032.91,1064.99,1031.98,1055.46,6085.022606,6386285.161,1049.508864
18-02-2017,1055.75,1068.99,1046.14,1056.4,4474.949306,4745831.612,1060.533044
19-02-2017,1056.4,1061.9,1039.07,1051.8,2270.849912,2388775.412,1051.930117
20-02-2017,1051.8,1089.99,1044.39,1084,3664.373686,3902660.354,1065.027939
21-02-2017,1084,1126.86,1077,1124.62,8395.473716,9273663.177,1104.602729
22-02-2017,1124.83,1143,1098.16,1130.01,11673.08927,13146726.04,1126.242226
23-02-2017,1130.02,1193.92,1120.73,1188.11,11753.23856,13558056.03,1153.559162
24-02-2017,1183.53,1220,1091.1,1180.14,19598.23103,23023500.2,1174.774406
25-02-2017,1180.05,1184.73,1127,1152.2,6238.43763,7226444.77,1158.374131
26-02-2017,1152.11,1184.97,1133,1179.05,3536.486214,4127618.083,1167.152318
27-02-2017,1180.46,1197.99,1169,1194.64,4640.77359,5511306.897,1187.583663
28-02-2017,1194.64,1209.99,1176.27,1191.21,7562.474095,9017082.515,1192.345574
01-03-2017,1191.16,1231,1188.3,1226.39,6013.065823,7276140.328,1210.054994
02-03-2017,1228,1283.25,1215,1257.6,7762.732439,9679539.506,1246.924273
03-03-2017,1256.32,1298,1255,1285.33,7545.477203,9615648.42,1274.359217
04-03-2017,1287.38,1289.55,1230,1260,4951.232105,6237601.903,1259.808018
05-03-2017,1260,1275,1240,1273,3026.017395,3809526.436,1258.92417
06-03-2017,1269.98,1285,1251,1278.49,4249.647938,5420772.933,1275.581651
07-03-2017,1278.49,1281.62,1175.97,1233.05,14450.03794,17887749.61,1237.903297
08-03-2017,1233.86,1245.49,1145.5,1150.05,13399.43821,15905595.45,1187.034501
09-03-2017,1149.34,1208,1135.01,1190.89,7654.738349,9019820.318,1178.33163
10-03-2017,1190.99,1350,975,1116.97,33467.94356,38830456.29,1160.228331
11-03-2017,1111.55,1198,1106.51,1176.55,7346.786993,8529224.303,1160.946181
12-03-2017,1176.58,1241.85,1170.9,1226.62,5793.908516,7003314.406,1208.737485
13-03-2017,1226.42,1249.02,1215.43,1242.46,5637.362963,6963555.136,1235.25045
14-03-2017,1242.46,1260,1226.5,1245.86,5745.496509,7156458.547,1245.577042
15-03-2017,1245.82,1260,1238.32,1257.32,3930.500225,4920843.356,1251.963637
16-03-2017,1258.75,1258.96,1130,1172.62,15246.55276,18265147.56,1197.985397
17-03-2017,1172,1173.23,1063,1071.02,16704.57322,18711161.79,1120.122109
18-03-2017,1068.16,1099,944.36,969.4,21292.60431,21545879.41,1011.89498
19-03-2017,969.4,1063.7,969.4,1017.97,12201.86141,12333561.01,1010.793402
20-03-2017,1012.88,1053,1010.01,1035.96,7497.911034,7764665.809,1035.577213
21-03-2017,1036.23,1117.9,1034.92,1114.39,11125.4954,12068049.72,1084.720212
22-03-2017,1114.39,1114.39,988,1037.56,14521.25636,15061002.63,1037.169392
23-03-2017,1037.6,1054.4,1010.69,1029.65,5916.995393,6134595.753,1036.775482
24-03-2017,1030.84,1032,920,929.06,16072.41708,15697051.68,976.645367
25-03-2017,928.1,963.36,891.33,956.02,13507.43542,12469646.95,923.169096
26-03-2017,956.02,997,937.52,960,9012.917651,8743359.973,970.0920736
27-03-2017,959.08,1043,952.95,1039.92,8687.087115,8753826.092,1007.682549
28-03-2017,1039.09,1068.26,1014.9,1043.99,9115.517125,9538479.545,1046.400266
29-03-2017,1042.83,1059.43,1008.16,1035.96,9379.71932,9675900.398,1031.576753
30-03-2017,1037.29,1050.17,1017.14,1033.7,8645.377871,8919386.179,1031.694197
31-03-2017,1033.79,1081,1031.43,1070.31,12058.78809,12711331.62,1054.113525
01-04-2017,1071.34,1097,1061.64,1083.94,5209.128363,5617315.775,1078.360022
02-04-2017,1083.95,1100,1066.49,1078.01,7639.896217,8274688.323,1083.089101
03-04-2017,1076.59,1152,1076.19,1144.77,11076.86273,12487637.63,1127.362317
04-04-2017,1146.42,1162.93,1118.85,1143,7420.866238,8471842.704,1141.624499
05-04-2017,1143,1145,1111,1134.58,5588.976408,6299621.448,1127.151197
06-04-2017,1134.86,1201.37,1134.36,1190.85,9134.295598,10690571.43,1170.377214
07-04-2017,1190.72,1202,1176,1190.66,5450.272714,6486716.496,1190.163655
08-04-2017,1190.66,1197.3,1166.66,1184.03,2720.798227,3224244.361,1185.036189
09-04-2017,1184.05,1216.87,1173.98,1206.2,4817.424249,5764973.907,1196.692176
10-04-2017,1205.2,1219.71,1195,1209.25,3656.816313,4416613.867,1207.775696
11-04-2017,1209.99,1229,1198.02,1218.99,3487.753108,4229830.763,1212.766682
12-04-2017,1218.99,1224.57,1208,1212.17,3475.194626,4224875.803,1215.723508
13-04-2017,1212.16,1219.45,1141,1172.91,7135.302957,8410788.792,1178.757068
14-04-2017,1172.56,1193,1142,1170.34,8982.767896,10475652.88,1166.194317
15-04-2017,1169.53,1192.5,1165,1173.45,1804.450797,2128067.819,1179.343778
16-04-2017,1171,1179.3,1150,1162.31,2663.990283,3094769.464,1161.704486
17-04-2017,1162.31,1192.5,1161,1176.54,3568.825075,4210491.81,1179.797755
18-04-2017,1176.59,1210,1175.95,1202.58,5514.182405,6636782.793,1203.584196
19-04-2017,1202.59,1209.99,1190,1203.98,6046.519437,7247878.763,1198.686094
20-04-2017,1203.98,1243.88,1201.66,1234.19,5972.935392,7302307.335,1222.565934
21-04-2017,1234.93,1252.32,1231.65,1243.61,5023.03852,6236859.582,1241.650757
22-04-2017,1243.6,1247.15,1199,1233.2,4173.283215,5126960.215,1228.519597
23-04-2017,1231.85,1248.99,1223.42,1241.99,2604.721965,3219987.143,1236.21146
24-04-2017,1242,1254,1234,1253.58,3048.6889,3788507.319,1242.667731
25-04-2017,1253.57,1280,1251.07,1269,5249.773533,6651231.265,1266.955845
26-04-2017,1271.4,1330,1265,1287.99,8707.639042,11266221.16,1293.8319
27-04-2017,1287.92,1342.02,1285,1331.53,6669.987468,8810060.906,1320.851193
28-04-2017,1331,1347.02,1299,1330.7,8234.275544,10882526.4,1321.613097
29-04-2017,1333.93,1342.8,1316,1333,3927.450615,5226089.447,1330.656948
30-04-2017,1336.77,1356,1315.68,1350.21,3536.175811,4718587.814,1334.37591
01-05-2017,1348.88,1425,1341.22,1390.86,8604.414932,11923132.22,1385.699355
02-05-2017,1390.86,1481.73,1388,1447.75,8920.689858,12836209.77,1438.925685
03-05-2017,1447.75,1516.04,1431.02,1503.22,11077.58949,16380266.84,1478.685129
04-05-2017,1503.25,1623.01,1444.94,1537.23,19548.52974,30115422.58,1540.54668
05-05-2017,1537.36,1609,1495,1514.9,15603.68437,24257672.5,1554.611842
06-05-2017,1515.39,1578.97,1505,1558.02,7901.14284,12179087.26,1541.433627
07-05-2017,1554.04,1565,1525,1554.01,7667.785851,11809645.33,1540.163688
08-05-2017,1554.38,1653.97,1554.38,1649.54,19262.35353,30652223.06,1591.302071
09-05-2017,1649.55,1760.4,1616.05,1720.28,16807.73323,28741490.64,1710.015875
10-05-2017,1720.26,1794.21,1682,1772.58,11265.37864,19697560.66,1748.504093
11-05-2017,1774.52,1892,1745.01,1828.45,14740.21933,26997283.11,1831.538766
12-05-2017,1830.85,1832,1650,1691.51,17062.84463,29856372.54,1749.78869
13-05-2017,1690.33,1785.82,1601.46,1776.89,10532.23451,17797259.46,1689.789515
14-05-2017,1776.8,1815,1753,1784,4816.732088,8585557.393,1782.444453
15-05-2017,1782.3,1784,1682.56,1705.48,13316.80218,22951575.79,1723.505049
16-05-2017,1706.07,1750,1641.22,1700.01,16554.08858,28255380.02,1706.852049
17-05-2017,1700.01,1840.42,1670.01,1782.99,17797.31852,31598676.87,1775.474032
18-05-2017,1779,1881.8,1766.33,1878.99,11916.12339,21766168.13,1826.614866
19-05-2017,1879,1969.99,1874.99,1958,14124.61831,27218796.92,1927.046545
20-05-2017,1959.09,2021,1914,2013.99,12309.94747,24248476.49,1969.827779
21-05-2017,2013.99,2063.11,1961.52,2017.55,6755.834369,13647083.74,2020.044157
22-05-2017,2017.55,2230.34,2001,2099.97,16338.53541,34535101.53,2113.720763
23-05-2017,2088.76,2275,2088.45,2264.23,14138.91967,31139771.52,2202.415195
24-05-2017,2265.9,2481.75,2264.64,2420.29,22144.5982,52782234.68,2383.526412
25-05-2017,2420.29,2760.1,2221,2292.53,32964.76143,83028907.05,2518.717062
26-05-2017,2277.01,2599.12,2060,2279.82,28326.82201,66466402.58,2346.412264
27-05-2017,2280.7,2339.94,1850,2042,26216.27513,54113571.78,2064.121296
28-05-2017,2042.89,2313.96,2041.48,2178.81,15375.21813,33655092.72,2188.918066
29-05-2017,2172.54,2350,2110,2292.1,12129.27809,27376000.71,2257.018144
30-05-2017,2290.18,2339.08,2160,2203.51,13888.85097,31434633.58,2263.299796
31-05-2017,2201.7,2334,2154.28,2298.01,16279.29243,36862481.13,2264.378583
01-06-2017,2298.01,2456.39,2296.81,2413.63,18401.6636,43990417.87,2390.567441
02-06-2017,2413.58,2489,2370.03,2488.94,12428.70059,30186115.46,2428.742669
03-06-2017,2488.94,2584.34,2445,2540.94,10810.58469,27295110.64,2524.850545
04-06-2017,2538.1,2569,2460,2530.27,8828.624943,22263365.05,2521.725093
05-06-2017,2530.27,2699.35,2525.28,2698,12221.44481,31919212.32,2611.738041
06-06-2017,2698,2933,2689.4,2880.74,26695.67082,75249106.78,2818.775647
07-06-2017,2875.71,2893.28,2612.5,2683.03,16967.04354,47205426.44,2782.183375
08-06-2017,2680.24,2815,2613.13,2806,13251.40545,36430027.3,2749.144417
09-06-2017,2805.46,2868.23,2780.43,2822.32,8036.313569,22701156.24,2824.822109
10-06-2017,2818,2912.98,2800,2899.99,9593.361191,27434766.12,2859.765787
11-06-2017,2899.01,2967.46,2861.53,2954.22,6830.60684,19889995.68,2911.892918
12-06-2017,2954.23,2980,2480.03,2667.06,31534.94606,85799286.22,2720.768448
13-06-2017,2656.97,2783.62,2638.62,2703.02,16275.83441,44217458.2,2716.755226
14-06-2017,2705.99,2801,2320,2450,29478.82028,76114991.86,2582.022996
15-06-2017,2451.42,2516.2,2120,2424.91,36751.09131,84952914.56,2311.57529
16-06-2017,2424.96,2540,2307.66,2484.68,13802.3933,33831741.34,2451.150363
17-06-2017,2484.68,2674.4,2420.53,2630,11142.98519,28569796.41,2563.926626
18-06-2017,2630.06,2665,2460.62,2516.98,9424.231181,24023680.66,2549.139575
19-06-2017,2516.98,2598,2480.96,2598,10570.67253,27011860.51,2555.358748
20-06-2017,2598,2783,2581,2740,15891.69949,42538164.74,2676.753658
21-06-2017,2734.03,2789,2611,2657.04,15676.32353,42304860.31,2698.646799
22-06-2017,2658.67,2740,2594.61,2713.48,10792.78765,28955845.86,2682.8885
23-06-2017,2713.48,2745,2657.46,2685.05,8232.480649,22348019.57,2714.615499
24-06-2017,2685.05,2724.96,2512.13,2557.66,13342.81786,34944802.73,2618.997209
25-06-2017,2557.66,2635.72,2432,2502.03,10339.57437,26249953.89,2538.784764
26-06-2017,2502.26,2550.03,2315.01,2421.22,22094.21151,54096000.65,2448.424133
27-06-2017,2421.21,2565,2291,2565,19129.59651,45774590.05,2392.867514
28-06-2017,2565,2593,2468.01,2559.9,12274.5453,31106035.77,2534.190473
29-06-2017,2550.99,2594.78,2500.31,2541.59,8125.377637,20771078.34,2556.321597
30-06-2017,2538.41,2564.58,2451,2465.49,8715.716762,21948643.03,2518.283192
01-07-2017,2465.48,2517.11,2390,2412.41,8885.893497,21750491.24,2447.755113
02-07-2017,2421.3,2528.72,2374.34,2504.37,8744.534411,21386273.68,2445.673226
